SubjectID,Condition,AgeGroup,BlockOrder,Trial,ModelInput,Choice,Accuracy,Feedback,Target,Contingent,Accuracy_Binary,Reward_Binary
229,CB,1,1,81,0,1,2,2,2,1,0,0
229,CB,1,1,82,0,1,2,2,2,1,0,0
229,CB,1,1,83,0,0,1,1,2,1,1,1
229,CB,1,1,84,0,0,1,1,2,1,1,1
229,CB,1,1,85,0,0,1,1,2,1,1,1
229,CB,1,1,86,1,0,2,2,1,1,0,0
229,CB,1,1,87,1,0,2,2,1,1,0,0
229,CB,1,1,88,1,0,2,2,1,1,0,0
229,CB,1,1,89,1,1,1,1,1,1,1,1
229,CB,1,1,90,1,1,1,1,1,1,1,1
229,CB,1,1,91,0,1,1,2,1,0,1,0
229,CB,1,1,92,1,0,2,2,1,1,0,0
229,CB,1,1,93,1,0,2,2,1,1,0,0
229,CB,1,1,94,0,1,1,2,1,0,1,0
229,CB,1,1,95,1,0,2,2,1,1,0,0
229,CB,1,1,96,1,0,2,2,1,1,0,0
229,CB,1,1,97,0,1,1,2,1,0,1,0
229,CB,1,1,98,1,0,2,2,1,1,0,0
229,CB,1,1,99,1,0,2,2,1,1,0,0
229,CB,1,1,100,0,0,2,1,1,0,0,1
229,CB,1,1,101,1,1,1,1,1,1,1,1
229,CB,1,1,102,0,0,2,1,1,0,0,1
229,CB,1,1,103,0,0,2,1,1,0,0,1
229,CB,1,1,104,1,1,1,1,1,1,1,1
229,CB,1,1,105,1,1,1,1,1,1,1,1
229,CB,1,1,106,0,1,1,2,1,0,1,0
229,CB,1,1,107,0,0,1,1,2,1,1,1
229,CB,1,1,108,0,1,2,2,2,1,0,0
229,CB,1,1,109,0,0,1,1,2,1,1,1
229,CB,1,1,110,0,0,1,1,2,1,1,1
229,CB,1,1,111,0,1,2,2,2,1,0,0
229,CB,1,1,112,0,1,2,2,2,1,0,0
229,CB,1,1,113,0,0,1,1,2,1,1,1
229,CB,1,1,114,0,0,1,1,2,1,1,1
229,CB,1,1,115,0,0,1,1,2,1,1,1
229,CB,1,1,116,0,1,2,2,2,1,0,0
229,CB,1,1,117,1,0,1,2,2,0,1,0
229,CB,1,1,118,0,0,1,1,2,1,1,1
229,CB,1,1,119,0,0,1,1,2,1,1,1
229,CB,1,1,120,1,0,2,2,1,1,0,0
229,CB,1,1,121,1,0,2,2,1,1,0,0
229,CB,1,1,122,1,0,2,2,1,1,0,0
229,CB,1,1,123,1,1,1,1,1,1,1,1
229,CB,1,1,124,1,0,2,2,1,1,0,0
229,CB,1,1,125,1,1,1,1,1,1,1,1
229,CB,1,1,126,1,1,1,1,1,1,1,1
229,CB,1,1,127,0,1,1,2,1,0,1,0
229,CB,1,1,128,1,1,1,1,1,1,1,1
229,CB,1,1,129,0,0,1,1,2,1,1,1
229,CB,1,1,130,0,0,1,1,2,1,1,1
229,CB,1,1,131,1,0,1,2,2,0,1,0
229,CB,1,1,132,0,1,2,2,2,1,0,0
229,CB,1,1,133,0,1,2,2,2,1,0,0
229,CB,1,1,134,1,0,1,2,2,0,1,0
229,CB,1,1,135,0,0,1,1,2,1,1,1
229,CB,1,1,136,1,1,2,1,2,0,0,1
229,CB,1,1,137,0,1,2,2,2,1,0,0
229,CB,1,1,138,0,0,1,1,2,1,1,1
229,CB,1,1,139,0,0,1,1,2,1,1,1
229,CB,1,1,140,0,0,1,1,2,1,1,1
229,CB,1,1,141,1,0,2,2,1,1,0,0
229,CB,1,1,142,1,0,2,2,1,1,0,0
229,CB,1,1,143,1,0,2,2,1,1,0,0
229,CB,1,1,144,1,1,1,1,1,1,1,1
229,CB,1,1,145,1,1,1,1,1,1,1,1
229,CB,1,1,146,1,1,1,1,1,1,1,1
229,CB,1,1,147,0,1,1,2,1,0,1,0
229,CB,1,1,148,1,0,2,2,1,1,0,0
229,CB,1,1,149,1,1,1,1,1,1,1,1
229,CB,1,1,150,1,0,2,2,1,1,0,0
229,CB,1,1,151,1,0,2,2,1,1,0,0
229,CB,1,1,152,1,0,2,2,1,1,0,0
229,CB,1,1,153,1,1,1,1,1,1,1,1
229,CB,1,1,154,0,1,1,2,1,0,1,0
229,CB,1,1,155,1,1,1,1,1,1,1,1
229,CB,1,1,156,0,0,1,1,2,1,1,1
229,CB,1,1,157,0,0,1,1,2,1,1,1
229,CB,1,1,158,0,1,2,2,2,1,0,0
229,CB,1,1,159,1,0,1,2,2,0,1,0
229,CB,1,1,160,0,1,2,2,2,1,0,0
229,CB,1,1,161,0,1,2,2,2,1,0,0
229,CB,1,1,162,0,0,1,1,2,1,1,1
229,CB,1,1,163,0,0,1,1,2,1,1,1
229,CB,1,1,164,0,0,1,1,2,1,1,1
229,CB,1,1,165,1,0,2,2,1,1,0,0
229,CB,1,1,166,0,1,1,2,1,0,1,0
229,CB,1,1,167,1,0,2,2,1,1,0,0
229,CB,1,1,168,1,0,2,2,1,1,0,0
229,CB,1,1,169,1,1,1,1,1,1,1,1
229,CB,1,1,170,0,1,1,2,1,0,1,0
229,CB,1,1,171,1,1,1,1,1,1,1,1
229,CB,1,1,172,0,1,1,2,1,0,1,0
229,CB,1,1,173,1,1,1,1,1,1,1,1
229,CB,1,1,174,1,0,2,2,1,1,0,0
229,CB,1,1,175,1,0,2,2,1,1,0,0
229,CB,1,1,176,0,1,1,2,1,0,1,0
229,CB,1,1,177,1,0,2,2,1,1,0,0
229,CB,1,1,178,1,0,2,2,1,1,0,0
229,SB,1,2,1,0,0,1,1,2,1,1,1
229,SB,1,2,2,0,0,1,1,2,1,1,1
229,SB,1,2,3,0,0,1,1,2,1,1,1
229,SB,1,2,4,0,0,1,1,2,1,1,1
229,SB,1,2,5,0,0,1,1,2,1,1,1
229,SB,1,2,6,1,0,1,2,2,0,1,0
229,SB,1,2,7,0,0,1,1,2,1,1,1
229,SB,1,2,8,0,1,2,2,2,1,0,0
229,SB,1,2,9,0,0,1,1,2,1,1,1
229,SB,1,2,10,0,0,1,1,2,1,1,1
229,SB,1,2,11,0,1,2,2,2,1,0,0
229,SB,1,2,12,0,1,2,2,2,1,0,0
229,SB,1,2,13,0,0,1,1,2,1,1,1
229,SB,1,2,14,0,0,1,1,2,1,1,1
229,SB,1,2,15,0,0,1,1,2,1,1,1
229,SB,1,2,16,1,0,2,2,1,1,0,0
229,SB,1,2,17,1,0,2,2,1,1,0,0
229,SB,1,2,18,1,1,1,1,1,1,1,1
229,SB,1,2,19,1,1,1,1,1,1,1,1
229,SB,1,2,20,1,1,1,1,1,1,1,1
229,SB,1,2,21,1,1,1,1,1,1,1,1
229,SB,1,2,22,0,1,1,2,1,0,1,0
229,SB,1,2,23,0,0,1,1,2,1,1,1
229,SB,1,2,24,0,1,2,2,2,1,0,0
229,SB,1,2,25,0,1,2,2,2,1,0,0
229,SB,1,2,26,0,1,2,2,2,1,0,0
229,SB,1,2,27,1,1,2,1,2,0,0,1
229,SB,1,2,28,0,1,2,2,2,1,0,0
229,SB,1,2,29,0,0,1,1,2,1,1,1
229,SB,1,2,30,0,0,1,1,2,1,1,1
229,SB,1,2,31,1,0,1,2,2,0,1,0
229,SB,1,2,32,0,1,2,2,2,1,0,0
229,SB,1,2,33,0,0,1,1,2,1,1,1
229,SB,1,2,34,0,0,1,1,2,1,1,1
229,SB,1,2,35,0,0,1,1,2,1,1,1
229,SB,1,2,36,1,0,2,2,1,1,0,0
229,SB,1,2,37,0,1,1,2,1,0,1,0
229,SB,1,2,38,1,1,1,1,1,1,1,1
229,SB,1,2,39,1,0,2,2,1,1,0,0
229,SB,1,2,40,0,1,1,2,1,0,1,0
229,SB,1,2,41,1,0,2,2,1,1,0,0
229,SB,1,2,42,1,0,2,2,1,1,0,0
229,SB,1,2,43,0,0,2,1,1,0,0,1
229,SB,1,2,44,0,0,2,1,1,0,0,1
229,SB,1,2,45,1,1,1,1,1,1,1,1
229,SB,1,2,46,1,0,2,2,1,1,0,0
229,SB,1,2,47,1,1,1,1,1,1,1,1
229,SB,1,2,48,1,0,2,2,1,1,0,0
229,SB,1,2,49,1,1,1,1,1,1,1,1
229,SB,1,2,50,0,0,2,1,1,0,0,1
229,SB,1,2,51,1,0,2,2,1,1,0,0
229,SB,1,2,52,1,0,2,2,1,1,0,0
229,SB,1,2,53,0,1,1,2,1,0,1,0
229,SB,1,2,54,1,0,2,2,1,1,0,0
229,SB,1,2,55,0,1,1,2,1,0,1,0
229,SB,1,2,56,0,0,2,1,1,0,0,1
229,SB,1,2,57,1,0,2,2,1,1,0,0
229,SB,1,2,58,1,0,2,2,1,1,0,0
229,SB,1,2,59,0,0,2,1,1,0,0,1
229,SB,1,2,60,1,1,1,1,1,1,1,1
229,SB,1,2,61,1,1,1,1,1,1,1,1
229,SB,1,2,62,1,1,1,1,1,1,1,1
229,SB,1,2,63,0,1,2,2,2,1,0,0
229,SB,1,2,64,0,0,1,1,2,1,1,1
229,SB,1,2,65,1,0,1,2,2,0,1,0
229,SB,1,2,66,1,0,1,2,2,0,1,0
229,SB,1,2,67,0,0,1,1,2,1,1,1
229,SB,1,2,68,1,1,2,1,2,0,0,1
229,SB,1,2,69,0,0,1,1,2,1,1,1
229,SB,1,2,70,0,1,2,2,2,1,0,0
229,SB,1,2,71,1,0,1,2,2,0,1,0
229,SB,1,2,72,0,0,1,1,2,1,1,1
229,SB,1,2,73,0,0,1,1,2,1,1,1
229,SB,1,2,74,1,0,2,2,1,1,0,0
229,SB,1,2,75,1,0,2,2,1,1,0,0
229,SB,1,2,76,1,0,2,2,1,1,0,0
229,SB,1,2,77,1,1,1,1,1,1,1,1
229,SB,1,2,78,1,0,2,2,1,1,0,0
229,SB,1,2,79,1,0,2,2,1,1,0,0
229,SB,1,2,80,1,0,2,2,1,1,0,0
229,SB,1,2,81,1,1,1,1,1,1,1,1
229,SB,1,2,82,1,1,1,1,1,1,1,1
229,SB,1,2,83,1,0,2,2,1,1,0,0
229,SB,1,2,84,1,1,1,1,1,1,1,1
229,SB,1,2,85,1,1,1,1,1,1,1,1
229,SB,1,2,86,1,1,1,1,1,1,1,1
229,SB,1,2,87,0,0,1,1,2,1,1,1
229,SB,1,2,88,0,1,2,2,2,1,0,0
229,SB,1,2,89,1,1,2,1,2,0,0,1
229,SB,1,2,90,1,1,2,1,2,0,0,1
229,IB,1,3,1,0,0,1,1,2,1,1,1
229,IB,1,3,2,0,0,1,1,2,1,1,1
229,IB,1,3,3,0,0,1,1,2,1,1,1
229,IB,1,3,4,0,0,1,1,2,1,1,1
229,IB,1,3,5,0,0,1,1,2,1,1,1
229,IB,1,3,6,0,0,1,1,2,1,1,1
229,IB,1,3,7,1,0,2,2,1,1,0,0
229,IB,1,3,8,1,1,1,1,1,1,1,1
229,IB,1,3,9,1,0,2,2,1,1,0,0
229,IB,1,3,10,1,0,2,2,1,1,0,0
229,IB,1,3,11,1,0,2,2,1,1,0,0
229,IB,1,3,12,1,1,1,1,1,1,1,1
229,IB,1,3,13,1,0,2,2,1,1,0,0
229,IB,1,3,14,1,1,1,1,1,1,1,1
229,IB,1,3,15,0,1,1,2,1,0,1,0
229,IB,1,3,16,1,1,1,1,1,1,1,1
229,IB,1,3,17,0,1,2,2,2,1,0,0
229,IB,1,3,18,0,0,1,1,2,1,1,1
229,IB,1,3,19,1,0,1,2,2,0,1,0
229,IB,1,3,20,0,1,2,2,2,1,0,0
229,IB,1,3,21,0,1,2,2,2,1,0,0
229,IB,1,3,22,0,0,1,1,2,1,1,1
229,IB,1,3,23,0,1,2,2,2,1,0,0
229,IB,1,3,24,0,1,2,2,2,1,0,0
229,IB,1,3,25,0,0,1,1,2,1,1,1
229,IB,1,3,26,0,1,2,2,2,1,0,0
229,IB,1,3,27,0,0,1,1,2,1,1,1
229,IB,1,3,28,1,0,1,2,2,0,1,0
229,IB,1,3,29,0,1,2,2,2,1,0,0
229,IB,1,3,30,0,0,1,1,2,1,1,1
229,IB,1,3,31,1,0,1,2,2,0,1,0
229,IB,1,3,32,0,1,2,2,2,1,0,0
229,IB,1,3,33,1,0,1,2,2,0,1,0
229,IB,1,3,34,0,1,2,2,2,1,0,0
229,IB,1,3,35,1,1,2,1,2,0,0,1
230,IB,1,1,1,0,1,2,2,2,1,0,0
230,IB,1,1,2,1,0,1,2,2,0,1,0
230,IB,1,1,3,1,0,1,2,2,0,1,0
230,IB,1,1,4,0,1,2,2,2,1,0,0
230,IB,1,1,5,0,0,1,1,2,1,1,1
230,IB,1,1,6,1,1,2,1,2,0,0,1
230,IB,1,1,7,0,0,1,1,2,1,1,1
230,IB,1,1,8,0,1,2,2,2,1,0,0
230,IB,1,1,9,0,1,2,2,2,1,0,0
230,IB,1,1,10,0,0,1,1,2,1,1,1
230,IB,1,1,11,0,0,1,1,2,1,1,1
230,IB,1,1,12,0,0,1,1,2,1,1,1
230,IB,1,1,13,1,0,2,2,1,1,0,0
230,IB,1,1,14,1,1,1,1,1,1,1,1
230,IB,1,1,15,1,0,2,2,1,1,0,0
230,IB,1,1,16,1,0,2,2,1,1,0,0
230,IB,1,1,17,0,1,1,2,1,0,1,0
230,IB,1,1,18,1,0,2,2,1,1,0,0
230,IB,1,1,19,1,1,1,1,1,1,1,1
230,IB,1,1,20,0,1,1,2,1,0,1,0
230,IB,1,1,21,0,0,2,1,1,0,0,1
230,IB,1,1,22,1,0,2,2,1,1,0,0
230,IB,1,1,23,1,0,2,2,1,1,0,0
230,IB,1,1,24,0,0,2,1,1,0,0,1
230,IB,1,1,25,1,0,2,2,1,1,0,0
230,IB,1,1,26,1,0,2,2,1,1,0,0
230,IB,1,1,27,1,1,1,1,1,1,1,1
230,IB,1,1,28,1,0,2,2,1,1,0,0
230,IB,1,1,29,1,1,1,1,1,1,1,1
230,IB,1,1,30,1,1,1,1,1,1,1,1
230,IB,1,1,31,1,1,1,1,1,1,1,1
230,IB,1,1,32,0,1,2,2,2,1,0,0
230,IB,1,1,33,0,1,2,2,2,1,0,0
230,IB,1,1,34,1,1,2,1,2,0,0,1
230,IB,1,1,35,0,0,1,1,2,1,1,1
230,IB,1,1,36,0,1,2,2,2,1,0,0
230,IB,1,1,37,0,0,1,1,2,1,1,1
230,IB,1,1,38,0,0,1,1,2,1,1,1
230,IB,1,1,39,1,0,1,2,2,0,1,0
230,IB,1,1,40,1,1,2,1,2,0,0,1
230,IB,1,1,41,0,0,1,1,2,1,1,1
230,IB,1,1,42,1,1,2,1,2,0,0,1
230,IB,1,1,43,1,0,1,2,2,0,1,0
230,IB,1,1,44,0,1,2,2,2,1,0,0
230,IB,1,1,45,0,1,2,2,2,1,0,0
230,IB,1,1,46,0,1,2,2,2,1,0,0
230,IB,1,1,47,0,0,1,1,2,1,1,1
230,IB,1,1,48,0,0,1,1,2,1,1,1
230,IB,1,1,49,1,1,2,1,2,0,0,1
230,IB,1,1,50,0,1,2,2,2,1,0,0
230,IB,1,1,51,0,1,2,2,2,1,0,0
230,IB,1,1,52,0,1,2,2,2,1,0,0
230,IB,1,1,53,0,0,1,1,2,1,1,1
230,IB,1,1,54,0,0,1,1,2,1,1,1
230,IB,1,1,55,1,0,1,2,2,0,1,0
230,IB,1,1,56,1,0,2,2,1,1,0,0
230,IB,1,1,57,1,1,1,1,1,1,1,1
230,IB,1,1,58,0,0,2,1,1,0,0,1
230,IB,1,1,59,1,0,2,2,1,1,0,0
230,IB,1,1,60,0,0,2,1,1,0,0,1
230,IB,1,1,61,1,0,2,2,1,1,0,0
230,IB,1,1,62,1,0,2,2,1,1,0,0
230,IB,1,1,63,0,0,2,1,1,0,0,1
230,IB,1,1,64,1,1,1,1,1,1,1,1
230,IB,1,1,65,1,0,2,2,1,1,0,0
230,IB,1,1,66,1,0,2,2,1,1,0,0
230,IB,1,1,67,1,1,1,1,1,1,1,1
230,IB,1,1,68,0,1,1,2,1,0,1,0
230,IB,1,1,69,1,0,2,2,1,1,0,0
230,IB,1,1,70,0,0,2,1,1,0,0,1
230,IB,1,1,71,1,0,2,2,1,1,0,0
230,IB,1,1,72,0,0,2,1,1,0,0,1
230,IB,1,1,73,0,0,2,1,1,0,0,1
230,IB,1,1,74,1,0,2,2,1,1,0,0
230,IB,1,1,75,1,1,1,1,1,1,1,1
230,IB,1,1,76,0,1,1,2,1,0,1,0
230,IB,1,1,77,0,0,2,1,1,0,0,1
230,IB,1,1,78,1,0,2,2,1,1,0,0
230,IB,1,1,79,0,1,1,2,1,0,1,0
230,IB,1,1,80,1,0,2,2,1,1,0,0
230,IB,1,1,81,1,1,1,1,1,1,1,1
230,IB,1,1,82,1,0,2,2,1,1,0,0
230,IB,1,1,83,1,0,2,2,1,1,0,0
230,IB,1,1,84,1,0,2,2,1,1,0,0
230,IB,1,1,85,1,1,1,1,1,1,1,1
230,IB,1,1,86,1,0,2,2,1,1,0,0
230,IB,1,1,87,1,1,1,1,1,1,1,1
230,IB,1,1,88,1,0,2,2,1,1,0,0
230,IB,1,1,89,1,0,2,2,1,1,0,0
230,IB,1,1,90,0,0,2,1,1,0,0,1
230,IB,1,1,91,1,1,1,1,1,1,1,1
230,IB,1,1,92,1,1,1,1,1,1,1,1
230,IB,1,1,93,1,0,2,2,1,1,0,0
230,IB,1,1,94,1,1,1,1,1,1,1,1
230,IB,1,1,95,1,1,1,1,1,1,1,1
230,IB,1,1,96,1,0,2,2,1,1,0,0
230,IB,1,1,97,1,1,1,1,1,1,1,1
230,IB,1,1,98,1,1,1,1,1,1,1,1
230,IB,1,1,99,1,1,1,1,1,1,1,1
230,IB,1,1,100,0,0,1,1,2,1,1,1
230,IB,1,1,101,0,1,2,2,2,1,0,0
230,IB,1,1,102,0,0,1,1,2,1,1,1
230,IB,1,1,103,1,0,1,2,2,0,1,0
230,IB,1,1,104,0,1,2,2,2,1,0,0
230,IB,1,1,105,0,1,2,2,2,1,0,0
230,IB,1,1,106,0,1,2,2,2,1,0,0
230,IB,1,1,107,0,1,2,2,2,1,0,0
230,IB,1,1,108,0,1,2,2,2,1,0,0
230,IB,1,1,109,1,0,1,2,2,0,1,0
230,IB,1,1,110,0,0,1,1,2,1,1,1
230,IB,1,1,111,0,0,1,1,2,1,1,1
230,IB,1,1,112,1,0,2,2,1,1,0,0
230,IB,1,1,113,1,1,1,1,1,1,1,1
230,IB,1,1,114,1,0,2,2,1,1,0,0
230,IB,1,1,115,1,1,1,1,1,1,1,1
230,IB,1,1,116,1,1,1,1,1,1,1,1
230,IB,1,1,117,1,0,2,2,1,1,0,0
230,IB,1,1,118,1,0,2,2,1,1,0,0
230,IB,1,1,119,1,1,1,1,1,1,1,1
230,IB,1,1,120,1,0,2,2,1,1,0,0
230,IB,1,1,121,1,0,2,2,1,1,0,0
230,IB,1,1,122,1,1,1,1,1,1,1,1
230,IB,1,1,123,1,0,2,2,1,1,0,0
230,IB,1,1,124,0,1,1,2,1,0,1,0
230,IB,1,1,125,1,1,1,1,1,1,1,1
230,IB,1,1,126,1,1,1,1,1,1,1,1
230,IB,1,1,127,0,1,2,2,2,1,0,0
230,IB,1,1,128,0,0,1,1,2,1,1,1
230,IB,1,1,129,0,0,1,1,2,1,1,1
230,IB,1,1,130,0,0,1,1,2,1,1,1
230,IB,1,1,131,1,1,2,1,2,0,0,1
230,IB,1,1,132,0,1,2,2,2,1,0,0
230,IB,1,1,133,0,0,1,1,2,1,1,1
230,IB,1,1,134,0,1,2,2,2,1,0,0
230,IB,1,1,135,1,1,2,1,2,0,0,1
230,IB,1,1,136,1,0,1,2,2,0,1,0
230,IB,1,1,137,0,1,2,2,2,1,0,0
230,IB,1,1,138,0,0,1,1,2,1,1,1
230,IB,1,1,139,0,0,1,1,2,1,1,1
230,IB,1,1,140,0,0,1,1,2,1,1,1
230,IB,1,1,141,1,1,1,1,1,1,1,1
230,IB,1,1,142,0,1,1,2,1,0,1,0
230,IB,1,1,143,1,1,1,1,1,1,1,1
230,IB,1,1,144,1,0,2,2,1,1,0,0
230,IB,1,1,145,1,0,2,2,1,1,0,0
230,IB,1,1,146,0,1,1,2,1,0,1,0
230,IB,1,1,147,1,1,1,1,1,1,1,1
230,IB,1,1,148,1,0,2,2,1,1,0,0
230,IB,1,1,149,1,0,2,2,1,1,0,0
230,IB,1,1,150,1,0,2,2,1,1,0,0
230,IB,1,1,151,0,1,1,2,1,0,1,0
230,IB,1,1,152,1,1,1,1,1,1,1,1
230,IB,1,1,153,1,0,2,2,1,1,0,0
230,IB,1,1,154,1,0,2,2,1,1,0,0
230,IB,1,1,155,1,1,1,1,1,1,1,1
230,IB,1,1,156,1,1,1,1,1,1,1,1
230,IB,1,1,157,1,0,2,2,1,1,0,0
230,IB,1,1,158,1,0,2,2,1,1,0,0
230,IB,1,1,159,1,1,1,1,1,1,1,1
230,IB,1,1,160,0,0,2,1,1,0,0,1
230,IB,1,1,161,1,0,2,2,1,1,0,0
230,IB,1,1,162,1,1,1,1,1,1,1,1
230,IB,1,1,163,1,0,2,2,1,1,0,0
230,IB,1,1,164,1,1,1,1,1,1,1,1
230,IB,1,1,165,1,0,2,2,1,1,0,0
230,IB,1,1,166,1,1,1,1,1,1,1,1
230,IB,1,1,167,1,0,2,2,1,1,0,0
230,IB,1,1,168,1,1,1,1,1,1,1,1
230,IB,1,1,169,1,0,2,2,1,1,0,0
230,IB,1,1,170,1,0,2,2,1,1,0,0
230,IB,1,1,171,0,0,2,1,1,0,0,1
230,IB,1,1,172,1,0,2,2,1,1,0,0
230,IB,1,1,173,1,0,2,2,1,1,0,0
230,IB,1,1,174,1,1,1,1,1,1,1,1
230,IB,1,1,175,1,1,1,1,1,1,1,1
230,IB,1,1,176,1,1,1,1,1,1,1,1
230,IB,1,1,177,0,1,2,2,2,1,0,0
230,IB,1,1,178,1,0,1,2,2,0,1,0
230,IB,1,1,179,0,0,1,1,2,1,1,1
230,IB,1,1,180,0,0,1,1,2,1,1,1
230,IB,1,1,181,0,0,1,1,2,1,1,1
230,IB,1,1,182,0,1,2,2,2,1,0,0
230,IB,1,1,183,0,1,2,2,2,1,0,0
230,IB,1,1,184,0,1,2,2,2,1,0,0
230,IB,1,1,185,0,1,2,2,2,1,0,0
230,IB,1,1,186,0,1,2,2,2,1,0,0
230,IB,1,1,187,1,0,1,2,2,0,1,0
230,IB,1,1,188,0,0,1,1,2,1,1,1
230,IB,1,1,189,1,1,2,1,2,0,0,1
230,IB,1,1,190,0,0,1,1,2,1,1,1
230,IB,1,1,191,0,0,1,1,2,1,1,1
230,IB,1,1,192,0,0,1,1,2,1,1,1
230,IB,1,1,193,1,0,2,2,1,1,0,0
230,IB,1,1,194,1,1,1,1,1,1,1,1
230,IB,1,1,195,0,0,2,1,1,0,0,1
230,IB,1,1,196,1,0,2,2,1,1,0,0
230,IB,1,1,197,0,0,2,1,1,0,0,1
230,IB,1,1,198,1,0,2,2,1,1,0,0
230,IB,1,1,199,0,1,1,2,1,0,1,0
230,IB,1,1,200,1,1,1,1,1,1,1,1
230,IB,1,1,201,1,0,2,2,1,1,0,0
230,IB,1,1,202,1,0,2,2,1,1,0,0
230,IB,1,1,203,1,1,1,1,1,1,1,1
230,IB,1,1,204,1,1,1,1,1,1,1,1
230,IB,1,1,205,1,0,2,2,1,1,0,0
230,IB,1,1,206,1,0,2,2,1,1,0,0
230,IB,1,1,207,1,1,1,1,1,1,1,1
230,IB,1,1,208,0,1,1,2,1,0,1,0
230,IB,1,1,209,1,0,2,2,1,1,0,0
230,IB,1,1,210,1,1,1,1,1,1,1,1
230,IB,1,1,211,1,1,1,1,1,1,1,1
230,IB,1,1,212,0,1,1,2,1,0,1,0
230,IB,1,1,213,0,1,2,2,2,1,0,0
230,IB,1,1,214,1,0,1,2,2,0,1,0
230,IB,1,1,215,0,0,1,1,2,1,1,1
230,IB,1,1,216,0,1,2,2,2,1,0,0
230,IB,1,1,217,0,1,2,2,2,1,0,0
230,IB,1,1,218,1,1,2,1,2,0,0,1
230,IB,1,1,219,1,1,2,1,2,0,0,1
230,IB,1,1,220,0,0,1,1,2,1,1,1
230,IB,1,1,221,0,1,2,2,2,1,0,0
230,IB,1,1,222,0,0,1,1,2,1,1,1
230,IB,1,1,223,0,0,1,1,2,1,1,1
230,IB,1,1,224,0,0,1,1,2,1,1,1
230,SB,1,2,1,0,0,1,1,2,1,1,1
230,SB,1,2,2,0,1,2,2,2,1,0,0
230,SB,1,2,3,0,0,1,1,2,1,1,1
230,SB,1,2,4,0,0,1,1,2,1,1,1
230,SB,1,2,5,0,0,1,1,2,1,1,1
230,SB,1,2,6,0,1,2,2,2,1,0,0
230,SB,1,2,7,0,1,2,2,2,1,0,0
230,SB,1,2,8,0,0,1,1,2,1,1,1
230,SB,1,2,9,1,0,1,2,2,0,1,0
230,SB,1,2,10,1,0,1,2,2,0,1,0
230,SB,1,2,11,1,0,2,2,1,1,0,0
230,SB,1,2,12,1,0,2,2,1,1,0,0
230,SB,1,2,13,0,1,1,2,1,0,1,0
230,SB,1,2,14,1,0,2,2,1,1,0,0
230,SB,1,2,15,1,1,1,1,1,1,1,1
230,SB,1,2,16,0,0,2,1,1,0,0,1
230,SB,1,2,17,1,1,1,1,1,1,1,1
230,SB,1,2,18,1,1,1,1,1,1,1,1
230,SB,1,2,19,1,0,2,2,1,1,0,0
230,SB,1,2,20,1,1,1,1,1,1,1,1
230,SB,1,2,21,1,0,2,2,1,1,0,0
230,SB,1,2,22,1,0,2,2,1,1,0,0
230,SB,1,2,23,1,1,1,1,1,1,1,1
230,SB,1,2,24,1,1,1,1,1,1,1,1
230,SB,1,2,25,1,1,1,1,1,1,1,1
230,SB,1,2,26,0,1,2,2,2,1,0,0
230,SB,1,2,27,0,0,1,1,2,1,1,1
230,SB,1,2,28,0,1,2,2,2,1,0,0
230,SB,1,2,29,1,0,1,2,2,0,1,0
230,SB,1,2,30,0,1,2,2,2,1,0,0
230,SB,1,2,31,0,1,2,2,2,1,0,0
230,SB,1,2,32,0,1,2,2,2,1,0,0
230,SB,1,2,33,1,0,1,2,2,0,1,0
230,SB,1,2,34,0,1,2,2,2,1,0,0
230,SB,1,2,35,0,1,2,2,2,1,0,0
230,SB,1,2,36,1,1,2,1,2,0,0,1
230,SB,1,2,37,0,0,1,1,2,1,1,1
230,SB,1,2,38,1,0,1,2,2,0,1,0
230,SB,1,2,39,1,1,2,1,2,0,0,1
230,SB,1,2,40,0,1,2,2,2,1,0,0
230,SB,1,2,41,0,1,2,2,2,1,0,0
230,SB,1,2,42,0,0,1,1,2,1,1,1
230,SB,1,2,43,1,0,1,2,2,0,1,0
230,SB,1,2,44,0,1,2,2,2,1,0,0
230,SB,1,2,45,0,1,2,2,2,1,0,0
230,SB,1,2,46,0,1,2,2,2,1,0,0
230,SB,1,2,47,1,0,1,2,2,0,1,0
230,SB,1,2,48,0,0,1,1,2,1,1,1
230,SB,1,2,49,0,0,1,1,2,1,1,1
230,SB,1,2,50,1,1,2,1,2,0,0,1
230,SB,1,2,51,0,1,2,2,2,1,0,0
230,SB,1,2,52,0,0,1,1,2,1,1,1
230,SB,1,2,53,1,1,2,1,2,0,0,1
230,SB,1,2,54,0,1,2,2,2,1,0,0
230,SB,1,2,55,0,0,1,1,2,1,1,1
230,SB,1,2,56,0,0,1,1,2,1,1,1
230,SB,1,2,57,1,0,1,2,2,0,1,0
230,SB,1,2,58,1,0,2,2,1,1,0,0
230,SB,1,2,59,1,0,2,2,1,1,0,0
230,SB,1,2,60,1,0,2,2,1,1,0,0
230,SB,1,2,61,1,0,2,2,1,1,0,0
230,SB,1,2,62,1,0,2,2,1,1,0,0
230,SB,1,2,63,1,1,1,1,1,1,1,1
230,SB,1,2,64,1,1,1,1,1,1,1,1
230,SB,1,2,65,0,1,1,2,1,0,1,0
230,SB,1,2,66,1,0,2,2,1,1,0,0
230,SB,1,2,67,0,1,1,2,1,0,1,0
230,SB,1,2,68,1,0,2,2,1,1,0,0
